כַּפְרָא,1,*כַּפְרָא,כַּפְרָא,"[', pr. n. pl., v.  כּוּפְרָה ']",,,,,,,,,
כַּפְּתָא,1,כְּפָתָא,,,,,,,,,,,
כַּפָּא,1,כַּף,כַּפָּא II,"[' (Κάππα)  the Greek letter Kappa , as a numeral (κʹ)  twenty .  Lam. R. to I, 1   ( חד בר נש )  רבתי  , v.  דּוֹקְיָיא .']",,,,,,,,,
כַּרְבַּלְתָּא,1,כַּרְבַּלְתָּא,,,,,,,,,,,
כַּרְבּוּז,1,,,,,,,,,,,,
כַּרְזִילָּא,1,כַּרְזִילָא,,,,,,,,,,,
כַּרְיָא,1,כַּרְיָא I,כַּרְיָא II,,,,,,,,,,
כַּרְכָא,1,כְּרָכָא,,,,,,,,,,,
כַּרְכְּשָׁא,1,כַּרְכְּשָׁא,,,,,,,,,,,
כַּרְכָּשְׁתָּא,1,כַּרְכַּשְׁתָּא I,כַּרְכַּשְׁתָּא II,,,,,,,,,,
כַּרְכּוּשְׁתָּא,1,כַּרְכּוּשְׁתָּא,,,,,,,,,,,
כַּרְמָא,1,כְּרָם,,,,,,,,,,,
כַּרְסָא,1,כַּרְסָא,,,,,,,,,,,
כַּרְפְּסָא,1,כַּרְפְּסָא I,כַּרְפְּסָא II,,,,,,,,,,
כַּרְשָׁא,1,כְּרֵשָׁא,"[', v.  כָּרֵישׁ ']",,,,,,,,,,
כַּרָּתָא,1,כָּרָתָא,"[', v.  כָּרֵתִי ']",,,,,,,,,,
כַּתְפָּא,1,כְּתַף ²,,,,,,,,,,,
כָּהֲנָא,1,כָּהֵן,,,,,,,,,,,
כָּלְיָא,1,כִּלְיָא,"[', v.  כִּלְיָה ']",כַּלְיָא,"[', v.  כְּלִי I ']",כַּלַּיָּא,"[', v.  כַּלַּיָּיה ']",,,,,,
כָּלוֹזָא,1,כְּלוֹזָא,,,,,,,,,,,
כָּמְכָא,1,כָּמְכָא,,,,,,,,,,,
כָּנוֹשָׁאָה,1,כְּנוֹשָׁאָה,,,,,,,,,,,
כָּנוּנָא,1,כָּנוֹנָא,,,,,,,,,,,
כָּסְתָּא,1,,,,,,,,,,,,
כָּסָא,1,כַּסָּא I,,,,,,,,,,,
כָּף,1,כָּף,"[' ,  v.  כָּפַף ,   כְּפַף . ']",,,,,,,,,,
כָּרְוָיָא,1,כָּרַוְיָא,,,,,,,,,,,
כָּרָא,1,כַּר ²,,,,,,,,,,,
כָּרוֹכָא,1,כְּרוֹכָא,,,,,,,,,,,
כָּשְׁרוּתָא,1,כֵּשְׁרוּתָא,,,,,,,,,,,
כָּתְלָא,1,כּוֹתְלָא,"['  Targ. I Sam. XX, 25 .  Targ. II Kings IV, 10 ; a. fr.— Sabb. 80ᵇ . Y. Kil. I, 27ᵃ top; a. e.—[ Ber. 58ᵇ  נפל כתלא Ar., ed.  בתלא , v.  תַּלָּא .]—Pl.  כּוֹתְלִין ,  כּוֹתְלַיָּא ,  כּוֹתְלֵי ,  כָּתְ׳ . [Esra V, 8  כֻּתְלַ׳ .]  Targ. Lev. XIV, 37 ; a. fr.— Yoma 28ᵇ   מכי משחרי כ׳  from the time the walls throw a shadow (in the afternoon); a. fr.— כותלי דחזירי  ( כת׳ )  bacon  (cmp.  אַטְמָא ).  Ḥull. 17ᵃ   כת׳  (Ar.  כות׳ ).  Meg. 13ᵃ  Ms. M. a. Rashi (ed.  קדלי ).']",כֹּתֶל,"[', v.  כּוֹת׳ ']",,,,,,,,
כֻּוֽבְסָא,1,כּוּבְסָא,"[', v.  כְּבָסָא ']",,,,,,,,,,
כֻּוֽדְנָא,1,כּוּדְנָא,,,,,,,,,,,
כֻּוֽחְלָא,1,כּוֹחֲלָא,,,,,,,,,,,
כֻּוֽלְבָּא,1,כּוּלָב,,,,,,,,,,,
כֻּוֽמְרָא,1,כּוּמָרָא,כּוּמְרָא II,,,,,,,,,,
כֻּוֽמְתָא,1,כּוּמְתָא,,,,,,,,,,,
כֻּוֽנָּתָא,1,כּוּנְתָּא,"[' ( כתת , with inserted  נ , cmp.  כּוּנְשְׁרָא ) [ that which is pounded ,]  spelt .  M. Kat. 13ᵇ   כי … אמר כ׳  when Rab Dimi came (to Babylonia) he defined  ḥelka  (v.   חֶילְקָא  II ) as  kunta .—Pl.  כּוּנְתַּיָּא ,  ( כּוּנָּתַיָּא )  כּוּנְתִּין  .  Targ. Ex. IX, 32   כּוּנָּ׳  ed. Berl. (ed. Amst.  כּוּנָ׳ ; Y.  כּוּנְתַּ׳ , Var.  כָּנְתַּ׳ ,  כֻּנְתַּ׳ ).  Targ. Is. XXVIII, 25 ;  Targ. Ez. IV, 9  (ed. Wil.  כּוּנְתִין , oth. ed.  כונתּ׳ ).']",כַּוַּנְתָּא,"[', v.  כַּוָּנוּתָא ']",,,,,,,,
כֻּוֽסְבַּרְתָּא,1,כּוּסְבַּר,,,,,,,,,,,
כֻּוֽסְפָּא,1,כּוּסְפָּא,,,,,,,,,,,
כֻּוֽפְיָא,1,כּוּפְיָא,,,,,,,,,,,
כֻּוֽפְרָא,1,כּוּפְרָא I,כּוּפְרָא II,כּוּפְרָא III,SEE BELOW,,,,,,,,
כֻּוֽפְשָׁנֵי,1,,,,,,,,,,,,
כֻּוֽרְכְּמָא,1,כּוּרְכְּמָא,,,,,,,,,,,
כֻּוֽרְסְיָא,1,כּוּרְסַיָּא,,,,,,,,,,,
כֻּוֽשְׁרָא,1,כּוּשְׁרָא I,כּוּשְׁרָא II,"[', v.  כּוּנְשְׁרָא ']",,,,,,,,,
כֻּוֽתְלָא,1,כּוֹתְלָא,,,,,,,,,,,
כֻּוֽתָּחָא,1,כּוּתַּח,,,,,,,,,,,
כּוֹבִיתָא,1,*כּוּבִּיתָא,,,,,,,,,,,
כּוֹבָעָא,1,כּוֹבְעָא,,,,,,,,,,,
כּוֹחָא,1,כּוֹחַ,"[', v.  כֹּחַ ,   כֹּחָא . ']",,,,,,,,,,
כּוֹכְבָא,1,כּוֹכָב ²,,,,,,,,,,,
כּוֹלְיְיֽתָא,1,,,,,,,,,,,,
כּוֹפְרָא,1,כּוּפְרָא I,כּוּפְרָא II,כּוּפְרָא III,SEE ABOVE AND BELOW,,,,,,,,
כּוֹרָא,1,כּוֹרָא,"[', v.  כּוֹר  ch.']",,,,,,,,,,
כּוּבָא,1,כּוּבָּא I,כּוּבָּא II,כּוּבָּא III,,,,,,,,,
כּוּדָא,1,*כּוּדָא,,,,,,,,,,,
כּוּזַנְתָּא,1,כּוּזַנְתָּא,,,,,,,,,,,
כּוּזָא,1,כּוּזָא,,,,,,,,,,,
כּוּכָא,1,כּוּךְ ²,,,,,,,,,,,
כּוּכִּיתָא,1,כוכיתא,"[', v.  כּוּבִּיתָא ']",,,,,,,,,,
כּוּלְכָא,1,כּוּלְּכָא,,,,,,,,,,,
כּוּלֵי,1,כּוֹל,,,,,,,,,,,
כּוּנָא,1,כַּוְנָא,,,,,,,,,,,
כּוּסִילְתָּא,1,כּוֹסֵילְתָּא,,,,,,,,,,,
כּוּפְתָּא,1,כּוּפְתָּא I,כּוּפְתָּא II,כּוּפְתָּא III,,,,,,,,,
כּוּפָרָא,1,כּוּפְרָא I,כּוּפְרָא II,כּוּפְרָא III,SEE ABOVE,,,,,,,,
כּוּשָׁאָה,1,כּוּשָׁאָה,"[', v.  כּוּשָׁיָיא ']",,,,,,,,,,
כּוּתָאָה,1,כּוּתָאָה,"[', v.  כּוּתַיי ']",,,,,,,,,,
לְבֵינְתָּא,1,לְבֵינְתָא,,,,,,,,,,,
לְבָא,1,*לְבָא,"[' or  לְבֵי  (v.  לָבָה ) [ to grow white;  cmp.  Joel I, 7 ,]  to be dried up , v. infra.', ' or  לַבֵּי   to lay dry .  M. Kat. 11ᵃ  פום בדיתאי לַבְּאֵי כוורי Ar. ed. Koh. the Pumbeditheans laid the fish dry (by changing the course of the water); [ed. as corrected in marginal note (v. also Rabb. D. S. a. l. note 300):  בפום בדיתא לְבָאֵי כוורי  at P. the fish were laid dry (the water failing through some obstruction in the channel); Var. in Ar.  בריתא לְבָאִי  (read  בד׳ ) the B’ditha dried up].']",לְבָא,"[',  Targ. Y. Gen. XVIII, 8 , v.  לְוָואֵי ']",,,,,,,,
לְבוּשָׁא,1,לְבוּשׁ ²,,,,,,,,,,,
לְגִינָא,1,לָיִין,,,,,,,,,,,
לְוָוֽטָא,1,לְוָט,,לְוָוט,RESERVE,,,,,,,,
לְקִיטָא,1,,,,,,,,,,,,
לִבְבָא,1,לְבָבָא,"[', v.  לִבָּא ']",לֵב ²,"['  Targ. Gen. VI, 5 .  Targ. I Chr. XII, 38 ; a. fr.— Ab. Zar. 55ᵃ   לִבִּי ולִבָּךְ ידע  myself and thyself are convinced &c.  Midr. Till. to Ps. VII  (ref. to  תשמרם ,  ib. XII, 8 )  נטר אורייתא בלִבְּהוֹן וכ׳  guard the Law in their hearts.  Midr. Till. to Ps. XXVIII , end (ref. to  Gen. XXXVII, 4 )  מה דבל׳ הוי בפומא  as they thought so did they speak, but there ( II Sam. XIII, 22 )  מה דבל׳ לא בפומא  he did not speak out what was in his heart;  Gen. R. s. 84   די בלִיבְּהוֹן בפומהון ;  די בלִיבֵּיה בליביה  what was in his heart remained there.  Snh. 35ᵃ  [read:]  נהי דפומא כתבין ל׳ דאינשי אינשי  although they (the secretaries) record the word of mouth (the vote of each judge), the heart (the impressiveness of the argument), once forgotten, remains forgotten (cannot be recalled several days after; v. Rashi in Rabb. D. S. a. l. note).  Ḥull. 59ᵃ , a. fr.— אַלִּ׳ ריקנא  on an empty stomach; a. v. fr.—  אַלִיבָּא ד־  (אַלִּיבֵּיה ), v.  אַלִּיבָּא .—Pl.  לִבַּיָּא ,  לִיבַּ׳ ,  לְבָבַיָּא ,  לִבְבַיָּא ,  לִבְבִין ,  לִבְבֵי ,  לִי׳ .  Targ. Prov. XXVII, 19   לִבַּיָּא  (ed. Lag.  לִבֵּיהוֹן ).  Targ. Jer. XII, 3 . Targ. II Esth. V, 1; a. fr.']",,,,,,,,
לִיֽבְדָּא,1,לִיבְדָּא,"[', v.  לִבְדָּא ']",,,,,,,,,,
לִיֽבָּא,1,לִיבָּא,,לִיבָּא ²,"[',  Pi.  of  לָבָא , v.  לבי .']",,,,,,,,
לִיֽחְיָיֽא,1,,,,,,,,,,,,
לִיֽחְשָׁא,1,,,,,,,,,,,,
לִיֽפְתָּא,1,לִיפְתָּא,"[', v. sub  לִפְתּ׳ .']",,,,,,,,,,
לִיֽפּוּפָא,1,לִיפּוּפָא,,,,,,,,,,,
לִיֽקְנָא,1,,,,,,,,,,,,
לִיֽשָּׁנָא,1,לִישָׁן,,,,,,,,,,,
לִיטָא,1,,,,,,,,,,,,
לִיכָּא,1,לִיכָּא I,,,,,,,,,,,
לִילִיתָא,1,לִילִיתָא,,,,,,,,,,,
לִיסְטָאָה,1,לִיסְטָא,,,,,,,,,,,
לִיסְטָיוּתָא,1,לִיסְטָיוּתָא,,,,,,,,,,,
לִיתְכָּא,1,,,,,,,,,,,,
לִכְתָּא,1,לֶכְתָּא,,,,,,,,,,,
לֵיוָאָה,1,לֵיוָאָה,"[', v.  לֵוָיָא ']",,,,,,,,,,
לֵילְיָא,1,לֵילָא,"[', constr.  לֵיל  ch. same.  Targ. Gen. I, 5 .  Targ. Ex. XII, 42 ; a. fl.— Ber. 3ᵇ   שית דל׳  six hours of the night.  Ib.   נשף ל׳ וכ׳  the night moves &c.; v.  נְשַׁף ; a. fr.—Pl.  לֵילָוָון ,  לֵילָוָן ,  לֵילָוָותָא ,  לֵילָוָאתָא ; constr.  לֵילֵי . Targ. Y. Ex. l. c.  Targ. O. Deut. IX, 9   לָוָן …  ed. Berl. (oth. ed. a. Y. …  לַוָּן ).  Targ. I Sam. XXX, 12 .  Targ. Job II, 13  לילוותא Ms. (ed.  לילוון ). Targ. II Esth. IV, 16; a. fr.— Gitt. 57ᵃ .  B. Mets. 86ᵃ   תלתי לֵילָוָתָא  three nights; a. fr.— לֵילֵי  (v.  preced. )  night-time, at night .  Targ. Y. I Gen. VIII, 22 .  Targ. Ps. I, 2 .  Targ. Is. XXXIV, 10 ; a. fr.— Pes. 2ᵃ  (explain.  אור , Mish.  ib. I, 1 ); a. e.—[Y. Dem. VII, beg. 26ᵃ  דיתקין לילא , read:  דיתקין לֵיה לָהּ , v. R. S. to  Dem. VII, 1 .]']",לֵילֵי,"[', v.  לֵילָא ']",,,,,,,,
לֵיצָנָא,1,לֵיצָן ²,,,,,,,,,,,
לֵיצָנוּתָא,1,לֵיצָנוּתָא,,,,,,,,,,,
לַוְוֽקָן,1,לַוְוקְיָאָנָא,"[', v. sub  לַוְק׳ .']",,,,,,,,,,
לַחְמָא,1,לְחֵם,,,,,,,,,,,
לַחְתָּא,1,לִחֲתָא,,,,,,,,,,,
לַיְיֽשָׁא,1,לִישׁ,,לַיִישׁ ²,RESERVE,,,,,,,,
לַכָּא,1,לַכָּא,,,,,,,,,,,
לַפְדָּא,1,לַפְדָּא,,,,,,,,,,,
לַקְנָא,1,לַקְנָא,"[', v.  לְקִינָא ']",,,,,,,,,,
לָבְשָׁא,1,,,,,,,,,,,,
לָטוֹטָא,1,,,,,,,,,,,,
לָטוּתָא,1,לְטוּתָא,,,,,,,,,,,
לָמֶד,1,"למ""ד","[' the letter  Lammed . Y. Sabb. VII, 9ᵇ bot. Y. Meg. I, 71ᶜ bot., v.  אַרְכּוּבָה . Y. Yeb. I, 3ᵃ  כל דבר שצריך ל׳ וכ׳  a noun which would require the prefix  Lammed  ( to ) and has it not, is given a  Hé  as suffix;  Gen. R. s. 86 ; a. fr.']",,,,,,,,,,
לָעוֹזָא,1,לָעוֹזָא,,,,,,,,,,,
לָקוֹטָא,1,לָקוֹטָא,,,,,,,,,,,
לָקוֹטָאֵי,1,לְקוֹטָאֵי,"[', v.  נְקוּטָאֵי ']",,,,,,,,,,
לָקוּתָא,1,לָקוּתָא,,,,,,,,,,,
לֻוֽגְמָא,1,לוּגְמָא,,,,,,,,,,,
לֻוֽגָּא,1,לוּגָּא,,לוֹגָא,"[' Loga .  Tosef. Yoma II, 7   שמעון בן ל׳ ;  Cant. R. to III, 6   לוגה ; Y. Yoma III, 41ᵃ bot.  לגס  (corr. acc.).']",,,,,,,,
לוֹטְתָא,1,,,,,,,,,,,,
לוֹעָא,1,לוֹעָא,,,,,,,,,,,
לוּדָאָה,1,לוּדָאָה,,,,,,,,,,,
לוּדָנָא,1,לוּדָנָא,,,,,,,,,,,
לוּחָא,1,לוּחַ,,,,,,,,,,,
לוּלַבָּא,1,לוּלָבָא,,,,,,,,,,,
לוּמָא,1,לוּמָּא,,,,,,,,,,,
לוּנְכֵּי,1,לוֹנְכִי,,,,,,,,,,,
לוּפְתָּא,1,לוֹפָתָא,,,,,,,,,,,
מְאִיסוּתָא,1,מְאִיסוּתָא,,,,,,,,,,,
מְבַלְבְּלִיתָא,1,מְבַלְבְּלִיתָא,"[', v.  בַּלְבֵּל ']",,,,,,,,,,
מְגִיֽלְּתָא,1,מְגִילָּה,"[', v. sub  מְגִלְ׳ .']",,,,,,,,,,
מְגִיסָא,1,מְגִיסָא,,,,,,,,,,,
מְגֵירְתָּא,1,מֵגִירְתָּא,"[', v.  מָגֵיר ']",,,,,,,,,,
מְגַבְּיָא,1,מַגַּבְיָא,,,,,,,,,,,
מְגָנָא,1,מְגָנָא,,,,,,,,,,,
מְדִינְתָּא,1,מְדִינְתָּא,,,,,,,,,,,
מְדֵרְתָּא,1,מדרתא,"[',  כנישתא מ׳ , v.  מָרָדְתָּא ']",,,,,,,,,,
מְדַבְּרָנָא,1,מְדַבְּרָנָא,,,,,,,,,,,
מְדוּרְתָּא,1,מְדוּרְתָּא,,,,,,,,,,,
מְדוּשָׁא,1,*מְדוּשָּׁא,,,,,,,,,,,
מְהִילָא,1,מְהִילָא,,,,,,,,,,,
מְהִילוּתָא,1,,,,,,,,,,,,
מְזַבְּנָנָא,1,מְזַבְּנָנָא,,,,,,,,,,,
מְזַמְּנָנָא,1,,,,,,,,,,,,
מְזָאגָא,1,,,,,,,,,,,,
מְזוֹנָא,1,מָזוֹן ²,,,,,,,,,,,
מְזוּזְתָּא,1,מְזוֹזְתָּא,,,,,,,,,,,
מְחִיֽצְתָּא,1,מְחִיצְתָּא,,,,,,,,,,,
מְחַוַּוֽרְתָּא,1,מְחַוֵּור,"[', v.  חָוַר ,   חוַר . ']",,,,,,,,,,
מְחָקָא,1,מְחָקָא,,,,,,,,,,,
מְחָתָא,1,מַחֲתָא,,,,,,,,,,,
מְטַהְתָּא,1,,,,,,,,,,,,
מְטַכְסָא,1,מְטַכְסָא,,,,,,,,,,,
מְטַלַּלְתָּא,1,מְטַלַלְתָּא,,,,,,,,,,,
מְכִילְתָּא,1,מְכִילָא,,,,,,,,,,,
מְכָכָא,1,מַכָּכָא,,,,,,,,,,,
מְלָלָא,1,מִלְלָא,"[' (מְלַל I) ', ' only in  מ׳ דנורא   embers . [Comm. identify our w. with  preced. , referring to the double meaning of  לָהַשׁ .]  Ab. Zar. 28ᵇ  (Var.  מוֹלְלָא , v. Rabb. D. S. a. l. note 400).—Pl.  מִלְלֵי ,  מִי׳ .  Sabb. 109ᵇ   בי מיללי דנ׳  (Ms. M.  במל׳ ) between the embers.—', ' gold ore  as broken in the mine.  Keth. 67ᵃ  במ׳ Ar. (ed.  במַמְלָא ) it means ore (Rashi:  gold leaf ).']",מַלְלָא,"[' ( preced. )  word, speech .  Targ. Job XV, 11 . Targ. II Esth. VII, 9  מֶלֶל  (constr.); a. e.—Pl.  מַלְלִין , constr.  מַלְלֵי .  Targ. Y. II, Deut. XXXI, 24  (ed. Amst.  מַלָּלֵי ).']",מַלָּלָא,"[' (=  מְאַלְּלָא , v.  אֲלַל )  spy .—Pl.  מַלָּלַיָּא ,  (מַלִּי׳ ).  Targ. Y. II, Deut. I, 1  (Y. I  אלליא ).—[ מַלָּלֵי , v.  מַלְלָא .]']",,,,,,
מְלוּגָא,1,*מְלוֹגָא,,,,,,,,,,,
מְנִיכָא,1,מָנִיכָא,,,,,,,,,,,
מְנַגְּדָנָא,1,מַנְגְּדָנָא,,,,,,,,,,,
מְנַטְּרָא,1,,,,,,,,,,,,
מְנַקְּדוּתָא,1,מנקדותא,"[', v.  מְנַקִּירוּתָא ']",,,,,,,,,,
מְנַקְּרוּתָא,1,מְנַקִּירוּתָא,,,,,,,,,,,
מְנָרְתָּא,1,מְנָרְתָּא,,,,,,,,,,,
מְנָתָא,1,מְנַת,,,,,,,,,,,
מְנוֹבַיְיֽתָא,1,מָנוֹבַיְיתָא,,,,,,,,,,,
מְסַבְּלָא,1,,,,,,,,,,,,
מְסָאנָא,1,מְסָאנָא,,,,,,,,,,,
מְסוֹבַרְיָיֽא,1,,,,,,,,,,,,
מְעִיקָא,1,מְעִיקָא I,מְעִיקָא II,,,,,,,,,,
מְעַלְּיוּתָא,1,מַעַלְיוּתָא,,,,,,,,,,,
מְעָרְתָּא,1,מְעַרְתָּא,,,,,,,,,,,
מְפַנְקוּתָא,1,מְפַנְקוּ,,,,,,,,,,,
מְצִיעֲתָא,1,מְצִיעֵיתָא,,,,,,,,,,,
מְצִיעוּתָא,1,מְצִיעוּתָא,,,,,,,,,,,
מְצָדְתָּא,1,מְצַדְתָּא,,,,,,,,,,,
מְצוֹבִיתָא,1,מְצוֹבִיתָא,,,,,,,,,,,
מְקַק,1,מְקַק,,,,,,,,,,,
מְקַרְקְעָא,1,מְקַרְקַע,,,,,,,,,,,
מְרַבְּיָיֽנְתָּא,1,,,,,,,,,,,,
מְרַחֲמָא,1,מְרַחֲמָא,,,,,,,,,,,
מְרָרְתָּא,1,מְרַרְתָּא,"[', v.  מְרָרִיתָא ']",,,,,,,,,,
מְרָרִיתָא,1,מְרָרִיתָא,,,,,,,,,,,
מְרָרָא,1,,,,,,,,,,,,
מְשִׁיחָא,1,מְשִׁיחָא I,מְשִׁיחָא II,,,,,,,,,,
מְשִׁיכְלָא,1,מְשִׁיכְלָא,,,,,,,,,,,
מְשַׁלְּמָנָא,1,,,,,,,,,,,,
מְשַׁמְּשָׁא,1,,,,,,,,,,,,
מְשַׁנְּיוּתָא,1,משניותא,"[', v.  preced. art. ']",,,,,,,,,,
מְשַׁעְבַּד,1,,,,,,,,,,,,
מְשַׁעְמְדָא,1,,,,,,,,,,,,
מְשַׁקְּדָא,1,,,,,,,,,,,,
מְשָׁכָא,1,מְשָׁכָא,"[', v.  מְשָאכָה ']",,,,,,,,,,
מְשָׁרָא,1,מֵשְׁרָא I,מֵשְׁרָא II,,,,,,,,,,
מְשָׁשָׁא,1,מְשַׁשׁ II,,,,,,,,,,,
מְתִיבְתָּא,1,מְתִיבָא,מְתִיבְתָּא II,,,,,,,,,,
מְתַחְלָא,1,מַתְחֲלָא,,,,,,,,,,,
מְתַחְתָּא,1,מְתַחְתָּא,,,,,,,,,,,
מְתָארָא,1,מְתָארָא,,,,,,,,,,,
מְתֻוֽרְגְּמָנָא,1,מְתוּרְגְּמָן ²,,,,,,,,,,,
מְתוֹכִילְתָּא,1,מְתוּכִילְתָּא,,,,,,,,,,,
מִדְרְשָׁא,1,מִדְרָשָׁא,,,,,,,,,,,
מִדְרָא,1,מִדְרָא,,,,,,,,,,,
מִזְגָּא,1,מִזְגָּא I,מִזְגָּא II,,,,,,,,,,
מִזְמוֹרָא,1,מִזְמוֹרָא,,,,,,,,,,,
מִטַּלְטְלָא,1,מְטַלְטְלָא,,,,,,,,,,,
מִיֽגְדָּא,1,,,,,,,,,,,,
מִיֽדֵּי,1,מִידֵי,,,,,,,,,,,
מִיֽדָּעַם,1,מִידַּעַם,"[', v.  מִדַּעַם ']",,,,,,,,,,
מִיֽטְרָא,1,מִיטְרָא,"[', v.  מִטְרָא ']",,,,,,,,,,
מִיֽכְסָא,1,מִיכְסָא,"[', v.  מִכְסָא . [ Snh. 44ᵇ   בעיא מ׳ , read:  מוֹכְסָא .]']",,,,,,,,,,
מִיֽלְחָא,1,מִילְחָא,"[', v.  מִלְחָא ']",,,,,,,,,,
מִיֽלְפְּפוֹנָא,1,מִילְפִּפּוֹנָא,,,,,,,,,,,
מִיֽלְּתָא,1,מִילְּתָא,,,,,,,,,,,
מִיֽלּוּלָא,1,מִילּוּל,,,,,,,,,,,
מִיֽנְחֲתָא,1,,,,,,,,,,,,
מִיֽנּוּיָא,1,מִינּוּי ²,,,,,,,,,,,
מִיֽעוּטָא,1,מִיעוּטָא,,,,,,,,,,,
מִיֽצְעֲתָא,1,,,,,,,,,,,,
מִיֽצְרָא,1,מִיצְרָא,"[', v. sub  מִצְ׳ .']",,,,,,,,,,
מִיֽשְׁחָא,1,מִישְׁחָא,"[', v. sub  מִשְׁח׳ .']",,,,,,,,,,
מִיֽשְׁתְּיָא,1,,,,,,,,,,,,
מִיֽתְנָא,1,מִיתָנָא,"[' ( מִית ) [ death ,]  the deceased .  Yeb. 37ᵇ , sq.  בר מ׳  the son of the decceased person.']",מֵיתָנָא,"[' ( אֲתָא )  bringing home, drawing towards one’s self .  Sabb. 102ᵃ , v.  לֶכְתָּא ; [Rashi:  מִתְנָא   rope ].—[ Ukts. I, 2   המיתנא , v.  מִינְתָּא .]']",מִיתְנָא,"[', v.  מִתְנָא ']",,,,,,
מִיהַת,1,מִיהַת,"[', v.  מִיהָא ']",,,,,,,,,,
מִיחָא,1,*מֵיחָא,,,,,,,,,,,
מִילָא,1,מִילָא I,,,,,,,,,,,
מִינָא,1,מִינָא I,מִינָא II,מִינָא III,,,,,,,,,
מִיסְתּ,1,מִיסַּת,"[', v.  מִסַּת ,   מִסְתּוּ . ']",,,,,,,,,,
מִיצוּתָא,1,,,,,,,,,,,,
מִישְׁלָם,1,מִישְׁלָם,"[', v.  מִשְׁלָם ']",,,,,,,,,,
מִיתָנָא,1,מִיתָנָא,,,,,,,,,,,
מִיתוּתָא,1,מִיתוּתָא,,,,,,,,,,,
מִלְחֲתָא,1,מִלְחֲתָא,,,,,,,,,,,
מִלְיָיֽתָא,1,מַלְיְיתָא,"[', v.  מַלְאֲתָא .— מַלְיָיתָא , v.  מְלֵי .']",,,,,,,,,,
מִנְהָגָא,1,מִנְהָגָא,,,,,,,,,,,
מִנְיָיֽנָא,1,מִנְיָין,"[', v.  מִנְיָן ,   מִנְיָנָא . ']",,,,,,,,,,
מִסְכֵּיֽנוּתָא,1,מִסְכֵּין,"[', v.  מִסְכֵּן ,   מִסְכֵּנ׳ . ']",,,,,,,,,,
מִצְוְתָא,1,מִצְוְתָא,"[', v.  מִצְוְותָא ']",,,,,,,,,,
מִצְוָא,1,,,,,,,,,,,,
מִרְטָא,1,מְרַט II,,,,,,,,,,,
מִשְׁחֲתָא,1,מְשַׁחְתָּא,,,,,,,,,,,
מֵיֽתְיָיא,1,,,,,,,,,,,,
מֵיכְלָא,1,מֵיכְלָא II,,,,,,,,,,,
מֵילְתָא,1,מֵילַת ²,,,,,,,,,,,
מֵימְרָא,1,,,,,,,,,,,,
מֵינְקוּתָא,1,מְיַנְּקוּתָא,,,,,,,,,,,
מַבְלַעְתָּא,1,מַבְלַעְתָּא,,,,,,,,,,,
מַבְרַכְתָּא,1,מַבְרַכְתָּא,,,,,,,,,,,
מַבְּרוֹיָא,1,,,,,,,,,,,,
מַבָּרָא,1,מַבָּרָא,,,,,,,,,,,
מַבּוּעָא,1,מַבּוּעַ ²,,,,,,,,,,,
מַגְרַמְתָּא,1,מַגְרַמְתָּא,[' v.  מַגְרוּמְתָּא '],,,,,,,,,,
מַגְרַרְתָּא,1,מַגְרַרְתָּא,,,,,,,,,,,
מַגְּלָא,1,מַגַּל,,,,,,,,,,,
מַגָּאגָא,1,מְגָאגָא,"[', v.  מְגָגָא ']",,,,,,,,,,
מַדְבְּחָא,1,מַדְבַּח,,,,,,,,,,,
מַדְבְּרָא,1,מַדְבְּרָא,,,,,,,,,,,
מַדְבּוּרָא,1,*מַדְבּוּרָא,,,,,,,,,,,
מַדְרָא,1,מַדְרָא,,,,,,,,,,,
מַדִּיֽנְחָא,1,מָדִינְחָא,,,,,,,,,,,
מַדָּא,1,מַדָּא,,,,,,,,,,,
מַהְדּוּרָא,1,מַהֲדוּרָא,"[' ( הֲדַר )  peddler .—Pl.  מַהֲדוּרֵי .  Ber. 51ᵇ , v.  כַּלְמְתָא .']",מַהֲדוֹרָא,"[' ( הֲדַר )  review, revision .  B. Bath. 157ᵇ   מ׳ קמא דר׳ וכ׳  (in) the first revision (of the Talmudic traditions) by R. Ashi he told us (v. Rabb. D. S. a. l. note 3). [In later literature  מ׳   edition .]']",,,,,,,,
מַהוֹלְתָּא,1,מְהוּלְתָּא I,מְהוּלְתָּא,,,,,,,,,,
מַזְבְּלָא,1,מַזְבְּלָא,,,,,,,,,,,
מַזְקַפְתָּא,1,מַזְקַפְתָּא,,,,,,,,,,,
מַזְרְקָא,1,מִזְרַק,,,,,,,,,,,
מַזְּיָא,1,מַזְיָא,,,,,,,,,,,
מַזִּיקָא,1,מַזִּיק ²,,,,,,,,,,,
מַזָּלָא,1,מַזָּל ²,,,,,,,,,,,
מַזּוֹפִיתָא,1,מַזּוֹפִיתָא,,,,,,,,,,,
מַחְבְּטָא,1,מַחְבְּטָא,"[', v.  מַחְטְרָא ']",,,,,,,,,,
מַחְזוֹרָא,1,מַחְזוֹר,,,,,,,,,,,
מַחְטְרָא,1,מַחְטְרָא,,,,,,,,,,,
מַחְטָא,1,מַחֲטָא,,,,,,,,,,,
מַחְסוֹרִיתָא,1,,,,,,,,,,,,
מַחְצַלְתָּא,1,מַחְצַלְתָּא,,,,,,,,,,,
מַחְרוּז,1,,,,,,,,,,,,
מַחְשַׁבְתָּא,1,מַחֲשַׁבְתָּא,,,,,,,,,,,
